brand_id,review_text,rating,review_source,reviewer_name,review_timestamp,raw_content,raw_metadata,received_at,intake_method,intake_metadata
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 1",1,uber_eats,"Uber Customer CEAC4",2025-05-12,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""CEAC4"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_not_worth_price"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-12"", ""rating_date"": ""2025-05-12""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 38968",2025-05-13,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""38968"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-13"", ""rating_date"": ""2025-05-13""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer BA807",2025-05-12,"{""restaurant"": ""Wing Shack Co"", ""order_id"": ""BA807"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-12"", ""rating_date"": ""2025-05-13""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"They were so terrible called them multiple times. Honestly poor customer service. And the driver was not communicating. My order came 30 minutes late after several calls and asking",1,uber_eats,"Uber Customer 33917",2025-05-15,"{""restaurant"": ""Wing Shack Co - Maidstone"", ""order_id"": ""33917"", ""city"": ""Brighton and Sussex"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_too_slow"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-15"", ""rating_date"": ""2025-05-15""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 3",3,uber_eats,"Uber Customer 3F30D",2025-05-10,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""3F30D"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_not_worth_price"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-10"", ""rating_date"": ""2025-05-15""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 54E80",2025-05-12,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""54E80"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-12"", ""rating_date"": ""2025-05-15""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer B1FA7",2025-05-04,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""B1FA7"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-04"", ""rating_date"": ""2025-05-15""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer F7DED",2025-05-15,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""F7DED"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-15"", ""rating_date"": ""2025-05-15""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 1",1,uber_eats,"Uber Customer 0DDC9",2025-05-16,"{""restaurant"": ""SMASH BN LONDON"", ""order_id"": ""0DDC9"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-16"", ""rating_date"": ""2025-05-16""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"The flavour never misses! The buffalo sauce is my favourite!",5,uber_eats,"Uber Customer 49B93",2025-05-16,"{""restaurant"": ""Wing Shack Co"", ""order_id"": ""49B93"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-16"", ""rating_date"": ""2025-05-16""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"all of it thank you",4,uber_eats,"Uber Customer C82EB",2025-05-16,"{""restaurant"": ""Wing Shack Co - Maidstone"", ""order_id"": ""C82EB"", ""city"": ""Brighton and Sussex"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-16"", ""rating_date"": ""2025-05-16""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 2",2,uber_eats,"Uber Customer 11787",2025-05-17,"{""restaurant"": ""Wing Shack Co"", ""order_id"": ""11787"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_too_slow"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-17"", ""rating_date"": ""2025-05-17""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 53463",2025-05-17,"{""restaurant"": ""SMASH BN LONDON"", ""order_id"": ""53463"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-17"", ""rating_date"": ""2025-05-17""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 3",3,uber_eats,"Uber Customer 848E3",2025-05-14,"{""restaurant"": ""Wing Shack Co"", ""order_id"": ""848E3"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_not_tasty, restaurant_not_worth_price"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-14"", ""rating_date"": ""2025-05-17""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 05B90",2025-05-18,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""05B90"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-18"", ""rating_date"": ""2025-05-18""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 1",1,uber_eats,"Uber Customer A8D19",2025-05-18,"{""restaurant"": ""Wing Shack Co"", ""order_id"": ""A8D19"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-18"", ""rating_date"": ""2025-05-18""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer B2EA4",2025-05-18,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""B2EA4"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-18"", ""rating_date"": ""2025-05-18""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer DB342",2025-05-18,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""DB342"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-18"", ""rating_date"": ""2025-05-18""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 1",1,uber_eats,"Uber Customer EF811",2025-05-19,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""EF811"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_not_tasty, restaurant_not_worth_price"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-19"", ""rating_date"": ""2025-05-19""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 4",4,uber_eats,"Uber Customer 82980",2025-05-20,"{""restaurant"": ""SMASH BN LONDON"", ""order_id"": ""82980"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-20"", ""rating_date"": ""2025-05-20""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer EC1C0",2025-05-17,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""EC1C0"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-17"", ""rating_date"": ""2025-05-20""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 3",3,uber_eats,"Uber Customer F1E20",2025-05-20,"{""restaurant"": ""Wing Shack Co"", ""order_id"": ""F1E20"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_missed_request, restaurant_too_slow"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-20"", ""rating_date"": ""2025-05-20""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 52ACA",2025-05-24,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""52ACA"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Web"", ""date_ordered"": ""2025-05-24"", ""rating_date"": ""2025-05-24""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer B0452",2025-05-24,"{""restaurant"": ""Wing Shack Co - Maidstone"", ""order_id"": ""B0452"", ""city"": ""Brighton and Sussex"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_reliable_service"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-24"", ""rating_date"": ""2025-05-24""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 7A339",2025-05-27,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""7A339"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-27"", ""rating_date"": ""2025-05-28""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 1",1,uber_eats,"Uber Customer 8982B",2025-05-29,"{""restaurant"": ""Wing Shack Co"", ""order_id"": ""8982B"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_not_tasty"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-05-29"", ""rating_date"": ""2025-05-29""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 1B774",2025-05-24,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""1B774"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-05-24"", ""rating_date"": ""2025-06-01""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 4EBA3",2025-06-02,"{""restaurant"": ""Wing Shack Co - Maidstone"", ""order_id"": ""4EBA3"", ""city"": ""Brighton and Sussex"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-06-02"", ""rating_date"": ""2025-06-02""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"wow 10/10 just perfect",5,uber_eats,"Uber Customer BB908",2025-06-02,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""BB908"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": """", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""Android"", ""date_ordered"": ""2025-06-02"", ""rating_date"": ""2025-06-02""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 163EB",2025-06-05,"{""restaurant"": ""Wing Shack (Midland Road LU2)"", ""order_id"": ""163EB"", ""city"": ""London"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_reliable_service"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-06-05"", ""rating_date"": ""2025-06-05""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
a1b2c3d4-e5f6-7890-1234-567890abcdef,"Uber Eats review - Rating: 5",5,uber_eats,"Uber Customer 8B075",2025-06-05,"{""restaurant"": ""Wing Shack Co - Maidstone"", ""order_id"": ""8B075"", ""city"": ""Brighton and Sussex"", ""rating_type"": ""consumer_to_merchant"", ""rating_tags"": ""restaurant_great_selection"", ""fulfilment_type"": ""Delivery"", ""order_channel"": ""iOS"", ""date_ordered"": ""2025-06-05"", ""rating_date"": ""2025-06-05""}","{""source"": ""uber_eats"", ""platform"": ""uber_eats""}",2025-10-12T04:20:00.000000,uber_reviews_intake,"{""intake_source"": ""uber_eats_export""}"
