id,network_id,network_type,platform,order_date,reporting_week,orders_count,gross_sales,refunds,net_sales,avg_order_value,avg_prep_time,avg_fulfilment_time,completion_rate,delivery_rating,royalty_rate,royalty_value,inserted_at
878dc89b-c238-4279-bf8c-98730bbde9a1,2,Franchise,justeat,2025-04-05T00:00:00.000Z,2025-W14,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.198Z
9be7492b-be2f-4be0-b939-928f1a4b5225,2,Franchise,ubereats,2025-04-05T00:00:00.000Z,2025-W14,1,20.53,0,20.53,20.53,,,,,,,2025-10-10T07:49:02.184Z
545bdc4f-6e59-4f91-8d5a-0e357b16a9c7,2,Franchise,wingverse,2025-04-05T00:00:00.000Z,2025-W14,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
995ba14b-1b01-49aa-bc6c-d0f879e1e24f,2,Franchise,deliveroo,2025-04-07T00:00:00.000Z,2025-W15,9,234.84,0,234.84,26.09,,,,,,,2025-10-10T07:49:02.178Z
a380dfdc-1128-4f4b-a03d-b65feb92988e,2,Franchise,justeat,2025-04-07T00:00:00.000Z,2025-W15,2,58,0,58,28.83,,,,,,,2025-10-10T07:49:02.198Z
7ba8a8ee-75c1-426a-935c-545ffab693e4,2,Franchise,ubereats,2025-04-07T00:00:00.000Z,2025-W15,1,23.46,0,23.46,23.46,,,,,,,2025-10-10T07:49:02.183Z
d3d4e714-e836-4fc5-8810-4cf2b60e4ccd,2,Franchise,wingverse,2025-04-07T00:00:00.000Z,2025-W15,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
320c8e10-26df-4868-8e57-04c3a462d69f,2,Franchise,deliveroo,2025-04-08T00:00:00.000Z,2025-W15,10,290.71,0,290.71,29.07,,,,,,,2025-10-10T07:49:02.178Z
a42da20f-6327-416f-9c23-2b49babfeb62,2,Franchise,justeat,2025-04-08T00:00:00.000Z,2025-W15,1,36.65,0,36.65,36.65,,,,,,,2025-10-10T07:49:02.198Z
f5f53e39-74e9-41bf-a98d-e5fed1e32645,2,Franchise,ubereats,2025-04-08T00:00:00.000Z,2025-W15,4,126.18,0,126.18,31.55,,,,,,,2025-10-10T07:49:02.184Z
28c8af2e-5da6-402f-a471-c40be8981944,2,Franchise,wingverse,2025-04-08T00:00:00.000Z,2025-W15,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
c5e957ce-990a-4186-926f-9d73e7a23008,2,Franchise,deliveroo,2025-04-09T00:00:00.000Z,2025-W15,9,359.06,0,359.06,39.9,,,,,,,2025-10-10T07:49:02.178Z
3f01ce9a-1640-4aa9-adfd-d0022f61caf9,2,Franchise,justeat,2025-04-09T00:00:00.000Z,2025-W15,1,20.64,0,20.64,20.64,,,,,,,2025-10-10T07:49:02.198Z
3e74f91d-df88-4099-9ccc-bb493d1e24e6,2,Franchise,ubereats,2025-04-09T00:00:00.000Z,2025-W15,4,126.18,0,126.18,31.55,,,,,,,2025-10-10T07:49:02.184Z
0e7d91e1-1c63-4f25-921f-ed9bfa094405,2,Franchise,wingverse,2025-04-09T00:00:00.000Z,2025-W15,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
f44ed3f6-5176-425e-b793-f5306dbb7bfd,2,Franchise,deliveroo,2025-04-10T00:00:00.000Z,2025-W15,23,674.21,0,674.21,29.31,,,,,,,2025-10-10T07:49:02.178Z
cbd5a535-79cc-4db9-8447-265fdd49a7ee,2,Franchise,justeat,2025-04-10T00:00:00.000Z,2025-W15,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.198Z
8d512991-60f4-4155-8570-78d7f80170bb,2,Franchise,ubereats,2025-04-10T00:00:00.000Z,2025-W15,2,50.98,0,50.98,25.49,,,,,,,2025-10-10T07:49:02.184Z
c8ec1801-614c-40e4-a67c-165b58408dc5,2,Franchise,wingverse,2025-04-10T00:00:00.000Z,2025-W15,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
4c6bde7b-8fe7-4837-8498-6d22873bb9b2,2,Franchise,deliveroo,2025-04-11T00:00:00.000Z,2025-W15,15,413.63,0,413.63,27.58,,,,,,,2025-10-10T07:49:02.178Z
c6f91175-1eb4-49d4-8eef-0bb526601993,2,Franchise,justeat,2025-04-11T00:00:00.000Z,2025-W15,3,70.67,0,70.67,23.56,,,,,,,2025-10-10T07:49:02.198Z
d68d0281-a538-433b-b786-8dd628c70c8e,2,Franchise,ubereats,2025-04-11T00:00:00.000Z,2025-W15,3,71.46,0,71.46,23.82,,,,,,,2025-10-10T07:49:02.184Z
7020b6da-413f-4d98-9ed8-f9e1c4099c8a,2,Franchise,wingverse,2025-04-11T00:00:00.000Z,2025-W15,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
6c2966f7-6707-4c68-b1ba-9c717730febc,2,Franchise,deliveroo,2025-04-12T00:00:00.000Z,2025-W15,5,170.69,0,170.69,34.14,,,,,,,2025-10-10T07:49:02.178Z
784bc3bc-b60e-4298-b0e4-fcfac6372031,2,Franchise,justeat,2025-04-12T00:00:00.000Z,2025-W15,3,96.17,0,96.17,32.06,,,,,,,2025-10-10T07:49:02.198Z
d013e01d-df6e-4e4e-bd4e-96b909c788ac,2,Franchise,ubereats,2025-04-12T00:00:00.000Z,2025-W15,5,109.04,0,109.04,21.81,,,,,,,2025-10-10T07:49:02.184Z
1111fddf-88f3-4351-83fb-cbe1eab63d53,2,Franchise,wingverse,2025-04-12T00:00:00.000Z,2025-W15,1,23.99,0,23.99,23.99,,,,,,,2025-10-10T07:49:02.173Z
c44e5d7a-b412-419c-8050-5d4abfe78de4,2,Franchise,deliveroo,2025-04-13T00:00:00.000Z,2025-W15,7,221.27,0,221.27,31.61,,,,,,,2025-10-10T07:49:02.178Z
0611b130-b676-41c3-9d61-75e6644cc002,2,Franchise,justeat,2025-04-13T00:00:00.000Z,2025-W15,1,12.99,0,12.99,12.99,,,,,,,2025-10-10T07:49:02.198Z
5b736485-c909-4c69-9382-2947dc0eaf0c,2,Franchise,ubereats,2025-04-13T00:00:00.000Z,2025-W15,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.184Z
c856daab-7346-408a-a02d-2e10bd89afcc,2,Franchise,wingverse,2025-04-13T00:00:00.000Z,2025-W15,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
d73bda13-cef8-4c00-9f79-2eaac8f9ec7f,2,Franchise,deliveroo,2025-04-14T00:00:00.000Z,2025-W16,10,288.91,0,288.91,28.89,,,,,,,2025-10-10T07:49:02.178Z
50ebd650-04ae-4fad-9565-33a2d652553f,2,Franchise,justeat,2025-04-14T00:00:00.000Z,2025-W16,2,57.68,0,57.68,28.84,,,,,,,2025-10-10T07:49:02.198Z
7349cea1-e831-4925-b0ec-6ff093a61e28,2,Franchise,ubereats,2025-04-14T00:00:00.000Z,2025-W16,2,67.34,0,67.34,33.67,,,,,,,2025-10-10T07:49:02.184Z
193bbc7b-7600-4dd2-b009-733ec548b9e0,2,Franchise,wingverse,2025-04-14T00:00:00.000Z,2025-W16,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
1d40622d-66b4-43bf-a0a2-5d71c8401842,2,Franchise,deliveroo,2025-04-15T00:00:00.000Z,2025-W16,14,455.87,0,455.87,32.56,,,,,,,2025-10-10T07:49:02.178Z
d8ca9e8f-6d52-4b5f-afa0-7983c4d1f12c,2,Franchise,justeat,2025-04-15T00:00:00.000Z,2025-W16,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.198Z
a0b48305-521e-4bb1-ae26-9e5368b6576f,2,Franchise,ubereats,2025-04-15T00:00:00.000Z,2025-W16,1,61.6,0,61.6,61.6,,,,,,,2025-10-10T07:49:02.184Z
223bb449-a5b8-4e2a-8a69-79e1dbec97ed,2,Franchise,wingverse,2025-04-15T00:00:00.000Z,2025-W16,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
f4fd7fce-495c-44aa-9672-985e38fdffd9,2,Franchise,deliveroo,2025-04-16T00:00:00.000Z,2025-W16,16,492.56,0,492.56,30.79,,,,,,,2025-10-10T07:49:02.178Z
8bf91c58-5fd6-407f-bc22-5e862adf6a43,2,Franchise,justeat,2025-04-16T00:00:00.000Z,2025-W16,3,75.36,0,75.36,25.12,,,,,,,2025-10-10T07:49:02.198Z
abfdb545-1a62-40d2-b612-51d0376d79a9,2,Franchise,ubereats,2025-04-16T00:00:00.000Z,2025-W16,1,16.2,0,16.2,16.2,,,,,,,2025-10-10T07:49:02.184Z
49a58eca-c66e-4051-9820-ec0f640ca61a,2,Franchise,wingverse,2025-04-16T00:00:00.000Z,2025-W16,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
0b870d01-bc25-482c-9d3a-b7aaf810065c,2,Franchise,deliveroo,2025-04-17T00:00:00.000Z,2025-W16,11,400.59,0,400.59,36.42,,,,,,,2025-10-10T07:49:02.178Z
e5fee001-9e40-477f-b07b-2b1f75003ee1,2,Franchise,justeat,2025-04-17T00:00:00.000Z,2025-W16,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.198Z
b58ec626-4963-44bc-aab1-3311a61d50ba,2,Franchise,ubereats,2025-04-17T00:00:00.000Z,2025-W16,4,132.33,0,132.33,33.08,,,,,,,2025-10-10T07:49:02.184Z
aff657c2-20c5-4384-8fd3-6fe736f3c39a,2,Franchise,wingverse,2025-04-17T00:00:00.000Z,2025-W16,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
f3a02c7e-4b5e-47d3-99ea-fa2fca0e9583,2,Franchise,deliveroo,2025-04-18T00:00:00.000Z,2025-W16,13,488.56,0,488.56,37.58,,,,,,,2025-10-10T07:49:02.178Z
c65656b3-862e-4dc9-bec1-f88025c5f240,2,Franchise,justeat,2025-04-18T00:00:00.000Z,2025-W16,3,48,0,48,16,,,,,,,2025-10-10T07:49:02.198Z
67ca00bb-ad9e-41fd-a570-0e0d61bd455a,2,Franchise,ubereats,2025-04-18T00:00:00.000Z,2025-W16,3,68.72,0,68.72,22.91,,,,,,,2025-10-10T07:49:02.184Z
5c23527c-23eb-43f0-bc1f-56040759d0d5,2,Franchise,wingverse,2025-04-18T00:00:00.000Z,2025-W16,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
1ebecb2b-6dd3-480d-9299-c882ce2746be,2,Franchise,deliveroo,2025-04-19T00:00:00.000Z,2025-W16,9,233.98,0,233.98,26,,,,,,,2025-10-10T07:49:02.178Z
93fd8845-8bb4-4b22-a699-a0437e9e7be7,2,Franchise,justeat,2025-04-19T00:00:00.000Z,2025-W16,2,70.38,0,70.38,35.19,,,,,,,2025-10-10T07:49:02.198Z
802e02de-ee45-4c25-b7f6-c585baa74098,2,Franchise,ubereats,2025-04-19T00:00:00.000Z,2025-W16,3,73.6,0,73.6,24.53,,,,,,,2025-10-10T07:49:02.184Z
e641e5a7-565b-4ff1-944b-0c216c4bed24,2,Franchise,wingverse,2025-04-19T00:00:00.000Z,2025-W16,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
0f69424a-010d-4990-8718-4d5991a2573d,2,Franchise,deliveroo,2025-04-20T00:00:00.000Z,2025-W16,9,219.05,0,219.05,24.34,,,,,,,2025-10-10T07:49:02.178Z
0b725a29-596a-423b-8c38-28840c9f1ec8,2,Franchise,justeat,2025-04-20T00:00:00.000Z,2025-W16,3,51.41,0,51.41,17.14,,,,,,,2025-10-10T07:49:02.198Z
d9811792-d220-4ee0-a0b1-2b8c5ad0e033,2,Franchise,ubereats,2025-04-20T00:00:00.000Z,2025-W16,2,32.98,0,32.98,16.49,,,,,,,2025-10-10T07:49:02.184Z
496025bd-55e8-490e-b5f6-04cc97789aca,2,Franchise,wingverse,2025-04-20T00:00:00.000Z,2025-W16,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
3b28ce6e-d6d3-4c32-9a56-e7df2a7b9d4b,2,Franchise,deliveroo,2025-04-21T00:00:00.000Z,2025-W17,3,86.42,0,86.42,28.81,,,,,,,2025-10-10T07:49:02.178Z
11494669-b9c4-4519-8b79-b278d9d12b8c,2,Franchise,justeat,2025-04-21T00:00:00.000Z,2025-W17,2,34.92,0,34.92,17.46,,,,,,,2025-10-10T07:49:02.198Z
bdca0eba-3e16-4e49-a623-41f4dddf13bd,2,Franchise,ubereats,2025-04-21T00:00:00.000Z,2025-W17,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.184Z
1ed2dd12-202c-4e63-830b-ce64b5a844e5,2,Franchise,wingverse,2025-04-21T00:00:00.000Z,2025-W17,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
af3502a3-2d8d-4abe-bc3b-bb5d54c3fafa,2,Franchise,deliveroo,2025-04-22T00:00:00.000Z,2025-W17,1,33.5,0,33.5,33.5,,,,,,,2025-10-10T07:49:02.178Z
d3cfb497-f561-4fa2-8f86-e39f63ad245a,2,Franchise,justeat,2025-04-22T00:00:00.000Z,2025-W17,4,11.46,0,11.46,2.87,,,,,,,2025-10-10T07:49:02.198Z
92e77c0e-c0e3-4259-8e51-1c05e6205722,2,Franchise,ubereats,2025-04-22T00:00:00.000Z,2025-W17,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.184Z
1460821b-fb21-4063-8cba-127a25190a6d,2,Franchise,wingverse,2025-04-22T00:00:00.000Z,2025-W17,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
2d002f2a-bb42-45d8-a30c-8ec73dfcf800,2,Franchise,deliveroo,2025-04-23T00:00:00.000Z,2025-W17,6,189.52,0,189.52,31.59,,,,,,,2025-10-10T07:49:02.178Z
7d87c06b-fc3b-41f3-93db-58a7c362df38,2,Franchise,justeat,2025-04-23T00:00:00.000Z,2025-W17,3,57.61,0,57.61,19.2,,,,,,,2025-10-10T07:49:02.198Z
5e2b8b2b-0b16-476f-a6d4-58c485abcfca,2,Franchise,ubereats,2025-04-23T00:00:00.000Z,2025-W17,2,43.39,0,43.39,21.7,,,,,,,2025-10-10T07:49:02.184Z
120f825f-2305-48d7-ac13-49d78c1bd0fc,2,Franchise,wingverse,2025-04-23T00:00:00.000Z,2025-W17,1,41.4,0,41.4,41.4,,,,,,,2025-10-10T07:49:02.173Z
96003063-f421-44d9-b729-6c2ad782e8f8,2,Franchise,deliveroo,2025-04-24T00:00:00.000Z,2025-W17,15,483.19,0,483.19,32.21,,,,,,,2025-10-10T07:49:02.178Z
6ea4158f-1e4e-40e7-a136-1d2df83a5fdd,2,Franchise,justeat,2025-04-24T00:00:00.000Z,2025-W17,2,27.63,0,27.63,13.82,,,,,,,2025-10-10T07:49:02.198Z
bfad1ee1-d072-47a1-9633-9bb79b8935b5,2,Franchise,ubereats,2025-04-24T00:00:00.000Z,2025-W17,2,60.03,0,60.03,30.02,,,,,,,2025-10-10T07:49:02.184Z
56b368ce-fa19-47cf-b77d-3860bd57306c,2,Franchise,wingverse,2025-04-24T00:00:00.000Z,2025-W17,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
dc0c67c2-5da4-4b92-8d41-5f5d8ee1475c,2,Franchise,deliveroo,2025-04-25T00:00:00.000Z,2025-W17,11,350.04,0,350.04,31.82,,,,,,,2025-10-10T07:49:02.178Z
6bc91898-824e-4273-b8ee-2e683ada71fd,2,Franchise,justeat,2025-04-25T00:00:00.000Z,2025-W17,7,229.06,0,229.06,32.72,,,,,,,2025-10-10T07:49:02.198Z
b9fbc6ff-0e6d-49b9-9572-e2a073fc4ac5,2,Franchise,ubereats,2025-04-25T00:00:00.000Z,2025-W17,6,155.21,0,155.21,25.87,,,,,,,2025-10-10T07:49:02.184Z
e9ea99fe-2b0a-481d-862a-4f94782ccc8a,2,Franchise,wingverse,2025-04-25T00:00:00.000Z,2025-W17,0,0,0,0,0,,,,,,,2025-10-10T07:49:02.173Z
